"Bird.ID","FirstFound","LastPresent","LastChecked","Fate","Freq","YearDay","Study.Area","Location","Trans.Type","Sex","TurkAge","Weight","Hematoma","Pat.Tag","HandTime","MG","LPDV","REV","mtCDy","avgmtWk","pcpCDy","avgpcpWk","BodyCon","Year","SexTT"
932,1,30,30,0,1,0.987619987341228,"WMD 26","Winterport (Hodgman)","Neck","F","J",-0.607464554799812,"0","N",-1.09814900108421,0,-1.40710194105557,-0.563792555199657,-0.911895404915328,0.807592129008387,-0.381117232698385,-0.286195618642902,0.659049054314985,"2019","F.N"
935,1,30,30,0,1,0.987619987341228,"WMD 26","Winterport (Hodgman)","Back","F","A",-0.607464554799812,"0","N",-0.484757720963463,0,0,0,-0.911895404915328,0.807592129008387,-0.381117232698385,-0.286195618642902,-0.577714058827825,"2019","F.B"
1005,1,6,8,1,1,1.49379796612035,"S","Fernald Farm (Poland)","Back","F","A",-0.462693895074536,"0","N",-1.50068702866345,0,0.70781491580371,-0.563792555199657,0.808520745675368,1.2794878780678,-0.381117232698385,0.293371356140511,-1.3362804616452,"2019","F.B"
1006,1,30,30,0,1,1.49379796612035,"S","Fernald Farm (Poland)","Back","F","A",0.550700723002392,"0","N",-1.32817073112949,0,0.70781491580371,-0.563792555199657,0.808520745675368,1.2794878780678,-0.381117232698385,0.293371356140511,0.203086528876925,"2019","F.B"
1007,1,30,30,0,1,1.49379796612035,"S","Fernald Farm (Poland)","Back","F","J",-1.04177653397564,"0","N",-1.11731747858798,0,-1.40710194105557,1.76655000629226,0.808520745675368,1.2794878780678,-0.381117232698385,0.293371356140511,0.000447284937426516,"2019","F.B"
1008,1,30,30,0,1,1.49379796612035,"S","Fernald Farm (Poland)","Back","F","A",0.116388743826566,"0","N",-0.944801181054023,0,0.70781491580371,1.76655000629226,0.808520745675368,1.2794878780678,-0.381117232698385,0.293371356140511,-0.130107876767451,"2019","F.B"
1009,1,30,30,0,1,1.49379796612035,"S","Fernald Farm (Poland)","Back","F","A",-0.02838191589871,"0","N",-0.695610973504969,0,0.70781491580371,-0.563792555199657,0.808520745675368,1.2794878780678,-0.381117232698385,0.293371356140511,0.303051162316742,"2019","F.B"
1251,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Neck","M","A",2.43271929943097,"0","N",-0.216399035910636,0.603055518329908,0.70781491580371,-0.563792555199657,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,2.43885993686409,"2020","M.N"
1301,1,30,30,0,1,0.573474368340127,"NE","Bradbury","Neck","M","J",0.261159403551841,"1","N",0.703687884270484,0,-1.40710194105557,-0.563792555199657,-0.1088666022664,0.41436499375119,-0.381117232698385,-0.723883701173499,0.0557725510362013,"2020","M.N"
1302,1,30,30,0,1,0.573474368340127,"NE","Bradbury","Neck","M","A",2.72226061888152,"0","N",0.703687884270484,0.603055518329908,0.70781491580371,-0.563792555199657,-0.1088666022664,0.41436499375119,-0.381117232698385,-0.723883701173499,2.5574721291614,"2020","M.N"
1501,1,30,30,0,1,0.66550672811815,"S","Buckfield","Back","F","A",0.116388743826566,"0","N",0.991215046827085,0.603055518329908,0.70781491580371,-0.563792555199657,-0.470871530521474,0.941614926553101,-0.381117232698385,-0.718774490427155,-0.421092320107349,"2020","F.B"
1502,1,30,30,0,1,0.66550672811815,"S","Buckfield","Back","F","A",-0.317923235349261,"1","N",0.991215046827085,0.603055518329908,-1.40710194105557,-0.563792555199657,-0.470871530521474,0.941614926553101,-0.381117232698385,-0.718774490427155,-0.819593586667601,"2020","F.B"
1521,1,30,30,0,1,1.03363616723024,"NE","Roger's Farm","Back","F","A",0.116388743826566,"1","N",0.224475946676151,0,0.70781491580371,-0.563792555199657,1.69539639187754,1.48859209403874,-0.381117232698385,0.253718684536358,0.559330186973523,"2020","F.B"
1522,1,30,30,0,1,1.03363616723024,"NE","Roger's Farm","Back","F","A",-0.317923235349261,"0","N",0.224475946676151,0.603055518329908,0.70781491580371,-0.563792555199657,1.69539639187754,1.48859209403874,-0.381117232698385,0.253718684536358,-1.27592201973605,"2020","F.B"
1523,1,30,30,0,1,1.03363616723024,"NE","Roger's Farm","Back","F","A",-0.173152575623985,"0","N",0.224475946676151,0.603055518329908,0.70781491580371,-0.563792555199657,1.69539639187754,1.48859209403874,-0.381117232698385,0.253718684536358,-0.925398727829707,"2020","F.B"
1524,1,30,30,0,1,1.03363616723024,"NE","Roger's Farm","Back","F","A",-0.173152575623985,"1","N",0.224475946676151,0,-1.40710194105557,1.76655000629226,1.69539639187754,1.48859209403874,-0.381117232698385,0.253718684536358,-0.794785005997949,"2020","F.B"
1551,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Neck","F","J",-0.317923235349261,"1","N",-0.216399035910636,0,-1.40710194105557,-0.563792555199657,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,0.803478436907271,"2020","F.N"
1552,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Back","F","A",-0.317923235349261,"0","N",-0.216399035910636,0,0.70781491580371,-0.563792555199657,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,0.219783932923243,"2020","F.B"
1553,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Back","F","A",-0.02838191589871,"1","N",-0.216399035910636,0,0.70781491580371,1.76655000629226,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,0.33306876849303,"2020","F.B"
1554,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Back","F","A",-0.173152575623985,"1","N",0.454497676721431,0.603055518329908,0.70781491580371,-0.563792555199657,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,0.439693502997832,"2020","F.B"
1555,1,30,30,0,1,-1.81936698588845,"NC","Davis Oil","Neck","F","J",-0.173152575623985,"1","N",0.454497676721431,0.603055518329908,-1.40710194105557,1.76655000629226,-0.0405459756165494,0.417808779538602,-0.381117232698385,0.493241370035805,0.696853702402467,"2020","F.N"
